category,item,status,reason,path,official_url
functions,total-errors-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/total-errors-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/total-errors-transact-sql?view=sql-server-ver17
functions,total-read-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/total-read-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/total-read-transact-sql?view=sql-server-ver17
functions,total-write-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/total-write-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/total-write-transact-sql?view=sql-server-ver17
functions,trancount-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/trancount-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/trancount-transact-sql?view=sql-server-ver17
functions,translate-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/translate-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/translate-transact-sql?view=sql-server-ver17
functions,trigger-functions-transact-sql,REFERENCE_ONLY,官方索引/分类页，不作为独立实现单元统计支持率,docs/t-sql/functions/trigger-functions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/trigger-functions-transact-sql?view=sql-server-ver17
functions,trigger-nestlevel-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/trigger-nestlevel-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/trigger-nestlevel-transact-sql?view=sql-server-ver17
functions,trim-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/trim-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/trim-transact-sql?view=sql-server-ver17
functions,try-cast-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/try-cast-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/try-cast-transact-sql?view=sql-server-ver17
functions,try-convert-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/try-convert-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/try-convert-transact-sql?view=sql-server-ver17
functions,try-parse-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/try-parse-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/try-parse-transact-sql?view=sql-server-ver17
functions,type-id-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/type-id-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/type-id-transact-sql?view=sql-server-ver17
functions,type-name-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/type-name-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/type-name-transact-sql?view=sql-server-ver17
functions,typeproperty-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/typeproperty-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/typeproperty-transact-sql?view=sql-server-ver17
functions,unicode-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/unicode-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/unicode-transact-sql?view=sql-server-ver17
functions,unistr-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/unistr-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/unistr-transact-sql?view=sql-server-ver17
functions,update-trigger-functions-transact-sql,REFERENCE_ONLY,官方索引/分类页，不作为独立实现单元统计支持率,docs/t-sql/functions/update-trigger-functions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/update-trigger-functions-transact-sql?view=sql-server-ver17
functions,upper-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/upper-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/upper-transact-sql?view=sql-server-ver17
functions,user-id-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/user-id-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/user-id-transact-sql?view=sql-server-ver17
functions,user-name-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/user-name-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/user-name-transact-sql?view=sql-server-ver17
functions,user-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/user-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/user-transact-sql?view=sql-server-ver17
functions,var-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/var-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/var-transact-sql?view=sql-server-ver17
functions,varp-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/varp-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/varp-transact-sql?view=sql-server-ver17
functions,vector-distance-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/vector-distance-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/vector-distance-transact-sql?view=sql-server-ver17
functions,vector-functions-transact-sql,REFERENCE_ONLY,官方索引/分类页，不作为独立实现单元统计支持率,docs/t-sql/functions/vector-functions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/vector-functions-transact-sql?view=sql-server-ver17
functions,vector-norm-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/vector-norm-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/vector-norm-transact-sql?view=sql-server-ver17
functions,vector-normalize-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/vector-normalize-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/vector-normalize-transact-sql?view=sql-server-ver17
functions,vector-search-transact-sql,MODEL_REQUIRED,函数语法作为表源、序列、特殊表达式或非普通标量调用，完整支持需要专用模型,docs/t-sql/functions/vector-search-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/vector-search-transact-sql?view=sql-server-ver17
functions,vectorproperty-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/vectorproperty-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/vectorproperty-transact-sql?view=sql-server-ver17
functions,verifysignedbyasymkey-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/verifysignedbyasymkey-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/verifysignedbyasymkey-transact-sql?view=sql-server-ver17
functions,verifysignedbycert-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/verifysignedbycert-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/verifysignedbycert-transact-sql?view=sql-server-ver17
functions,version-transact-sql-configuration-functions,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/version-transact-sql-configuration-functions.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/version-transact-sql-configuration-functions?view=sql-server-ver17
functions,version-transact-sql-metadata-functions,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/version-transact-sql-metadata-functions.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/version-transact-sql-metadata-functions?view=sql-server-ver17
functions,xact-state-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/xact-state-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/xact-state-transact-sql?view=sql-server-ver17
functions,year-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/year-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/year-transact-sql?view=sql-server-ver17
language-elements,add-equals-transact-sql,MODEL_REQUIRED,属于变量、控制流、游标、批处理或运行期命令语义，需要 T-SQL 批处理模型,docs/t-sql/language-elements/add-equals-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/add-equals-transact-sql?view=sql-server-ver17
language-elements,add-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/language-elements/add-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/add-transact-sql?view=sql-server-ver17
language-elements,all-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/language-elements/all-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/all-transact-sql?view=sql-server-ver17
language-elements,and-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/language-elements/and-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/and-transact-sql?view=sql-server-ver17
language-elements,any-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/language-elements/any-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/any-transact-sql?view=sql-server-ver17
language-elements,arithmetic-operators-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/language-elements/arithmetic-operators-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/arithmetic-operators-transact-sql?view=sql-server-ver17
language-elements,assignment-operator-transact-sql,MODEL_REQUIRED,属于变量、控制流、游标、批处理或运行期命令语义，需要 T-SQL 批处理模型,docs/t-sql/language-elements/assignment-operator-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/assignment-operator-transact-sql?view=sql-server-ver17
language-elements,begin-distributed-transaction-transact-sql,MODEL_REQUIRED,属于变量、控制流、游标、批处理或运行期命令语义，需要 T-SQL 批处理模型,docs/t-sql/language-elements/begin-distributed-transaction-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/begin-distributed-transaction-transact-sql?view=sql-server-ver17
language-elements,begin-end-transact-sql,MODEL_REQUIRED,属于变量、控制流、游标、批处理或运行期命令语义，需要 T-SQL 批处理模型,docs/t-sql/language-elements/begin-end-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/begin-end-transact-sql?view=sql-server-ver17
language-elements,begin-transaction-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/language-elements/begin-transaction-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/begin-transaction-transact-sql?view=sql-server-ver17
language-elements,between-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/language-elements/between-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/between-transact-sql?view=sql-server-ver17
language-elements,bitwise-and-equals-transact-sql,MODEL_REQUIRED,属于变量、控制流、游标、批处理或运行期命令语义，需要 T-SQL 批处理模型,docs/t-sql/language-elements/bitwise-and-equals-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/bitwise-and-equals-transact-sql?view=sql-server-ver17
language-elements,bitwise-and-transact-sql,MIXED_MODEL,表达式形态可 hook，完整语义需要专用节点,docs/t-sql/language-elements/bitwise-and-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/bitwise-and-transact-sql?view=sql-server-ver17
language-elements,bitwise-exclusive-or-equals-transact-sql,MODEL_REQUIRED,属于变量、控制流、游标、批处理或运行期命令语义，需要 T-SQL 批处理模型,docs/t-sql/language-elements/bitwise-exclusive-or-equals-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/bitwise-exclusive-or-equals-transact-sql?view=sql-server-ver17
language-elements,bitwise-exclusive-or-transact-sql,MIXED_MODEL,表达式形态可 hook，完整语义需要专用节点,docs/t-sql/language-elements/bitwise-exclusive-or-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/bitwise-exclusive-or-transact-sql?view=sql-server-ver17
language-elements,bitwise-not-transact-sql,MIXED_MODEL,表达式形态可 hook，完整语义需要专用节点,docs/t-sql/language-elements/bitwise-not-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/bitwise-not-transact-sql?view=sql-server-ver17
language-elements,bitwise-operators-transact-sql,MIXED_MODEL,表达式形态可 hook，完整语义需要专用节点,docs/t-sql/language-elements/bitwise-operators-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/bitwise-operators-transact-sql?view=sql-server-ver17
language-elements,bitwise-or-equals-transact-sql,MODEL_REQUIRED,属于变量、控制流、游标、批处理或运行期命令语义，需要 T-SQL 批处理模型,docs/t-sql/language-elements/bitwise-or-equals-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/bitwise-or-equals-transact-sql?view=sql-server-ver17
language-elements,bitwise-or-transact-sql,MIXED_MODEL,表达式形态可 hook，完整语义需要专用节点,docs/t-sql/language-elements/bitwise-or-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/bitwise-or-transact-sql?view=sql-server-ver17
language-elements,break-transact-sql,MODEL_REQUIRED,属于变量、控制流、游标、批处理或运行期命令语义，需要 T-SQL 批处理模型,docs/t-sql/language-elements/break-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/language-elements/break-transact-sql?view=sql-server-ver17
